 NUMERO DE PATAMARES
 XX
  4
      DURACAO MENSAL DOS PATAMARES DE CARGA
ANO     JAN     FEV     MAR     ABR     MAI     JUN     JUL     AGO     SET     OUT     NOV     DEZ
XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX
      0.2728  0.2615  0.2728  0.2222  0.1935  0.1958  0.1976  0.1949  0.2250  0.2231  0.2639  0.2728
      0.4906  0.5201  0.4906  0.5000  0.4839  0.4542  0.4314  0.4664  0.4833  0.4946  0.5139  0.4906
2028  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137
      0.2229  0.2047  0.2229  0.2641  0.3089  0.3363  0.3573  0.3250  0.2780  0.2686  0.2085  0.2229
      0.2728  0.2615  0.2728  0.2222  0.1935  0.1958  0.1976  0.1949  0.2250  0.2231  0.2639  0.2728
      0.4906  0.5201  0.4906  0.5000  0.4839  0.4542  0.4314  0.4664  0.4833  0.4946  0.5139  0.4906
2029  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137
      0.2229  0.2047  0.2229  0.2641  0.3089  0.3363  0.3573  0.3250  0.2780  0.2686  0.2085  0.2229
      0.2728  0.2615  0.2728  0.2222  0.1935  0.1958  0.1976  0.1949  0.2250  0.2231  0.2639  0.2728
      0.4906  0.5201  0.4906  0.5000  0.4839  0.4542  0.4314  0.4664  0.4833  0.4946  0.5139  0.4906
2030  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137
      0.2229  0.2047  0.2229  0.2641  0.3089  0.3363  0.3573  0.3250  0.2780  0.2686  0.2085  0.2229
      0.2728  0.2615  0.2728  0.2222  0.1935  0.1958  0.1976  0.1949  0.2250  0.2231  0.2639  0.2728
      0.4906  0.5201  0.4906  0.5000  0.4839  0.4542  0.4314  0.4664  0.4833  0.4946  0.5139  0.4906
2031  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137
      0.2229  0.2047  0.2229  0.2641  0.3089  0.3363  0.3573  0.3250  0.2780  0.2686  0.2085  0.2229
      0.2728  0.2615  0.2728  0.2222  0.1935  0.1958  0.1976  0.1949  0.2250  0.2231  0.2639  0.2728
      0.4906  0.5201  0.4906  0.5000  0.4839  0.4542  0.4314  0.4664  0.4833  0.4946  0.5139  0.4906
2032  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137
      0.2229  0.2047  0.2229  0.2641  0.3089  0.3363  0.3573  0.3250  0.2780  0.2686  0.2085  0.2229
      0.2728  0.2615  0.2728  0.2222  0.1935  0.1958  0.1976  0.1949  0.2250  0.2231  0.2639  0.2728
      0.4906  0.5201  0.4906  0.5000  0.4839  0.4542  0.4314  0.4664  0.4833  0.4946  0.5139  0.4906
2033  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137
      0.2229  0.2047  0.2229  0.2641  0.3089  0.3363  0.3573  0.3250  0.2780  0.2686  0.2085  0.2229
      0.2728  0.2615  0.2728  0.2222  0.1935  0.1958  0.1976  0.1949  0.2250  0.2231  0.2639  0.2728
      0.4906  0.5201  0.4906  0.5000  0.4839  0.4542  0.4314  0.4664  0.4833  0.4946  0.5139  0.4906
2034  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137
      0.2229  0.2047  0.2229  0.2641  0.3089  0.3363  0.3573  0.3250  0.2780  0.2686  0.2085  0.2229
      0.2728  0.2615  0.2728  0.2222  0.1935  0.1958  0.1976  0.1949  0.2250  0.2231  0.2639  0.2728
      0.4906  0.5201  0.4906  0.5000  0.4839  0.4542  0.4314  0.4664  0.4833  0.4946  0.5139  0.4906
2035  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137
      0.2229  0.2047  0.2229  0.2641  0.3089  0.3363  0.3573  0.3250  0.2780  0.2686  0.2085  0.2229
      0.2728  0.2615  0.2728  0.2222  0.1935  0.1958  0.1976  0.1949  0.2250  0.2231  0.2639  0.2728
      0.4906  0.5201  0.4906  0.5000  0.4839  0.4542  0.4314  0.4664  0.4833  0.4946  0.5139  0.4906
2036  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137  0.0137
      0.2229  0.2047  0.2229  0.2641  0.3089  0.3363  0.3573  0.3250  0.2780  0.2686  0.2085  0.2229
      0.2728  0.2615  0.2728  0.2222  0.1935  0.1958  0.1976  0.1949  0.2250  0.2231  0.2639  0.2728
      0.4906  0.5201  0.4906  0.5000  0.4839  0.4542  0.4314  0.4664  0.4833  0.4946  0.5139  0.4906
SUBSISTEMA
 XXX
                             CARGA(P.U.DEMANDA MED.)
        X.XXXX X.XXXX X.XXXX X.XXXX X.XXXX X.XXXX X.XXXX X.XXXX X.XXXX X.XXXX X.XXXX X.XXXX
   1
   2021 1.2298 1.2617 1.1758 1.2157 1.2536 1.2667 1.2681 1.2438 1.2751 1.2630 1.2903 1.2550
        1.1174 1.1554 1.1610 1.1540 1.1739 1.1526 1.1356 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2022 1.2574 1.2547 1.2517 1.2495 1.2422 1.2666 1.2681 1.2436 1.2751 1.2630 1.2902 1.2549
        1.1157 1.1559 1.1563 1.1522 1.1744 1.1526 1.1356 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2023 1.2576 1.2557 1.2526 1.2497 1.2425 1.2669 1.2684 1.2440 1.2754 1.2633 1.2905 1.2553
        1.1157 1.1558 1.1562 1.1522 1.1744 1.1526 1.1356 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2024 1.2576 1.2549 1.2519 1.2497 1.2424 1.2669 1.2684 1.2440 1.2753 1.2633 1.2905 1.2552
        1.1157 1.1559 1.1563 1.1522 1.1744 1.1526 1.1356 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2025 1.2576 1.2405 1.2652 1.2496 1.2424 1.2659 1.2673 1.2432 1.2753 1.2632 1.2905 1.2552
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2026 1.2576 1.2405 1.2652 1.2496 1.2424 1.2659 1.2673 1.2432 1.2753 1.2632 1.2904 1.2552
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2027 1.2576 1.2405 1.2652 1.2496 1.2424 1.2658 1.2673 1.2433 1.2753 1.2632 1.2904 1.2552
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2028 1.2575 1.2405 1.2652 1.2496 1.2424 1.2658 1.2673 1.2433 1.2753 1.2632 1.2904 1.2552
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2029 1.2575 1.2405 1.2652 1.2496 1.2424 1.2658 1.2673 1.2433 1.2753 1.2632 1.2904 1.2552
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2030 1.2575 1.2405 1.2652 1.2496 1.2424 1.2658 1.2673 1.2433 1.2753 1.2632 1.2904 1.2552
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2031 1.2575 1.2405 1.2652 1.2496 1.2424 1.2658 1.2673 1.2433 1.2753 1.2632 1.2904 1.2552
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2032 1.2575 1.2405 1.2652 1.2496 1.2424 1.2658 1.2673 1.2433 1.2753 1.2632 1.2904 1.2552
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2033 1.2575 1.2405 1.2652 1.2496 1.2424 1.2658 1.2674 1.2433 1.2753 1.2632 1.2904 1.2553
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2034 1.2575 1.2405 1.2652 1.2496 1.2424 1.2658 1.2674 1.2434 1.2753 1.2633 1.2904 1.2553
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2035 1.2575 1.2405 1.2652 1.2496 1.2424 1.2658 1.2674 1.2434 1.2753 1.2633 1.2904 1.2553
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2036 1.2575 1.2405 1.2652 1.2496 1.2424 1.2658 1.2674 1.2434 1.2753 1.2633 1.2904 1.2553
        1.1157 1.1568 1.1555 1.1522 1.1744 1.1527 1.1357 1.1694 1.1514 1.1378 1.1502 1.1455
        1.0727 1.0689 1.0760 1.0796 1.0545 1.0516 1.0499 1.0514 1.0844 1.0822 1.0853 1.0726
        0.8998 0.8973 0.8797 0.8774 0.8600 0.8567 0.8563 0.8533 0.8658 0.8808 0.8875 0.8864
   2
   2021 1.3956 1.3353 1.3267 1.3405 1.3653 1.3284 1.3281 1.3011 1.3214 1.3493 1.3959 1.4326
        1.1706 1.2248 1.2284 1.2112 1.2216 1.1918 1.1716 1.2150 1.1984 1.1887 1.2180 1.1959
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2022 1.3923 1.3996 1.3784 1.3772 1.3364 1.3284 1.3281 1.3011 1.3214 1.3493 1.3959 1.4326
        1.1708 1.2205 1.2252 1.2093 1.2229 1.1918 1.1716 1.2150 1.1984 1.1887 1.2180 1.1959
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2023 1.3926 1.3999 1.3786 1.3779 1.3371 1.3290 1.3288 1.3017 1.3220 1.3499 1.3966 1.4333
        1.1708 1.2205 1.2252 1.2093 1.2229 1.1918 1.1715 1.2149 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2024 1.3927 1.4000 1.3788 1.3776 1.3368 1.3288 1.3285 1.3015 1.3217 1.3497 1.3963 1.4330
        1.1708 1.2205 1.2252 1.2093 1.2229 1.1918 1.1715 1.2149 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2025 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2026 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2027 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2028 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2029 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2030 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2031 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2032 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2033 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2034 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2035 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   2036 1.3927 1.3797 1.3982 1.3776 1.3368 1.3277 1.3261 1.3004 1.3217 1.3496 1.3963 1.4330
        1.1708 1.2218 1.2240 1.2093 1.2229 1.1919 1.1716 1.2150 1.1983 1.1887 1.2180 1.1958
        1.0783 1.0662 1.0779 1.0842 1.0792 1.0806 1.0777 1.0789 1.0990 1.1003 1.1024 1.0747
        0.8679 0.8694 0.8438 0.8417 0.8165 0.8133 0.8119 0.8084 0.8307 0.8426 0.8484 0.8574
   3
   2021 1.1780 1.1496 1.1735 1.1455 1.1536 1.1692 1.1666 1.1512 1.1714 1.1806 1.1807 1.1911
        1.0829 1.1092 1.0956 1.0919 1.0978 1.0774 1.0692 1.0942 1.0884 1.0827 1.1074 1.0931
        1.0429 1.0467 1.0549 1.0641 1.0428 1.0380 1.0392 1.0414 1.0616 1.0576 1.0481 1.0366
        0.9335 0.9296 0.9212 0.9190 0.9161 0.9212 0.9194 0.9126 0.9156 0.9241 0.9269 0.9320
   2022 1.1640 1.1859 1.1940 1.1818 1.1827 1.1692 1.1666 1.1512 1.1714 1.1806 1.1807 1.1911
        1.0838 1.1068 1.0943 1.0900 1.0965 1.0774 1.0692 1.0942 1.0884 1.0827 1.1074 1.0931
        1.0429 1.0467 1.0549 1.0641 1.0428 1.0380 1.0392 1.0414 1.0616 1.0576 1.0481 1.0366
        0.9335 0.9296 0.9212 0.9190 0.9161 0.9212 0.9194 0.9126 0.9156 0.9241 0.9269 0.9320
   2023 1.1646 1.1865 1.1946 1.1820 1.1829 1.1694 1.1668 1.1514 1.1715 1.1808 1.1809 1.1913
        1.0837 1.1067 1.0943 1.0900 1.0965 1.0774 1.0692 1.0942 1.0884 1.0827 1.1074 1.0931
        1.0429 1.0467 1.0549 1.0641 1.0428 1.0380 1.0392 1.0414 1.0616 1.0576 1.0481 1.0366
        0.9335 0.9296 0.9212 0.9190 0.9161 0.9212 0.9194 0.9126 0.9156 0.9241 0.9269 0.9320
   2024 1.1640 1.1859 1.1941 1.1819 1.1828 1.1693 1.1667 1.1513 1.1714 1.1807 1.1808 1.1912
        1.0838 1.1068 1.0943 1.0900 1.0965 1.0774 1.0692 1.0942 1.0884 1.0827 1.1074 1.0931
        1.0429 1.0467 1.0549 1.0641 1.0428 1.0380 1.0392 1.0414 1.0616 1.0576 1.0481 1.0366
        0.9335 0.9296 0.9212 0.9190 0.9161 0.9212 0.9194 0.9126 0.9156 0.9241 0.9269 0.9320
   2025 1.1630 1.1872 1.2031 1.1808 1.1817 1.1682 1.1653 1.1502 1.1703 1.1797 1.1798 1.1901
        1.0838 1.1067 1.0938 1.0900 1.0966 1.0775 1.0693 1.0943 1.0885 1.0828 1.1075 1.0932
        1.0429 1.0467 1.0549 1.0641 1.0428 1.0380 1.0392 1.0414 1.0616 1.0576 1.0481 1.0366
        0.9335 0.9296 0.9212 0.9190 0.9161 0.9212 0.9194 0.9126 0.9156 0.9241 0.9269 0.9320
   2026 1.1630 1.1872 1.2031 1.1808 1.1817 1.1682 1.1653 1.1502 1.1703 1.1797 1.1798 1.1901
        1.0838 1.1067 1.0938 1.0900 1.0966 1.0775 1.0693 1.0943 1.0885 1.0828 1.1075 1.0932
        1.0429 1.0467 1.0549 1.0641 1.0428 1.0380 1.0392 1.0414 1.0616 1.0576 1.0481 1.0366
        0.9335 0.9296 0.9212 0.9190 0.9161 0.9212 0.9194 0.9126 0.9156 0.9241 0.9269 0.9320
   2027 1.1630 1.1872 1.2031 1.1808 1.1817 1.1682 1.1653 1.1502 1.1703 1.1797 1.1798 1.1901
        1.0838 1.1067 1.0938 1.0900 1.0966 1.0775 1.0693 1.0943 1.0885 1.0828 1.1075 1.0932
